Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H3,2010,2010,2010,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,2827,"Chlorides, chloride oxides and chloride hydroxides; bromides and bromide oxides; iodides and iodide oxides.",1,No Quantity,,,,,,,8009000,,,0
H3,2010,2010,2010,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,2828,Hypochlorites; commercial calcium hypochlorite; chlorites; hypobromites.,1,No Quantity,,,,,,,5490000,,,0
H3,2010,2010,2010,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,2830,"Sulphides; polysulphides, whether or not chemically defined.",1,No Quantity,,,,,,,1072000,,,0
H3,2010,2010,2010,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,2833,Sulphates; alums; peroxosulphates (persulphates).,1,No Quantity,,,,,,,8124000,,,0
H3,2010,2010,2010,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,2834,Nitrites; nitrates.,1,No Quantity,,,,,,,1103000,,,0
H3,2010,2010,2010,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,2836,Carbonates; peroxocarbonates (percarbonates); commercial ammonium carbonate containing ammonium carbamate.,1,No Quantity,,,,,,,30049000,,,0
H3,2010,2010,2010,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,2837,"Cyanides, cyanide oxides and complex cyanides.",1,No Quantity,,,,,,,206000,,,0
H3,2010,2010,2010,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,2839,Silicates; commercial alkali metal silicates.,1,No Quantity,,,,,4310215,,2713000,,,4
H3,2010,2010,2010,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,2841,Salts of oxometallic or peroxometallic acids.,1,No Quantity,,,,,,,2759000,,,0
H3,2010,2010,2010,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,2842,"Other salts of inorganic acids or peroxoacids (including aluminosilicates whether or not chemically defined), other than azides.",1,No Quantity,,,,,,,3755000,,,0
H3,2010,2010,2010,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,2843,"Colloidal precious metals; inorganic or organic compounds of precious metals, whether or not chemically defined; amalgams of precious metals.",1,No Quantity,,,,,,,3470000,,,0
H3,2010,2010,2010,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,2844,Radioactive chemical elements and radioactive isotopes (including the fissile or fertile chemical elements and isotopes) and their compounds; mixtures and residues containing these products.,1,No Quantity,,,,,,,8969000,,,0
H3,2010,2010,2010,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,2845,"Isotopes other than those of heading 28.44; compounds, inorganic or organic, of such isotopes, whether or not chemically defined.",1,No Quantity,,,,,,,1639000,,,0
H3,2010,2010,2010,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,2846,"Compounds, inorganic or organic, of rare-earth metals, of yttrium or of scandium or of mixtures of these metals.",1,No Quantity,,,,,,,1141000,,,0
H3,2010,2010,2010,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,2848,"Phosphides, whether or not chemically defined, excluding ferrophosphorus.",1,No Quantity,,,,,,,349000,,,0
H3,2010,2010,2010,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,2849,"Carbides, whether or not chemically defined.",1,No Quantity,,,,,1369885,,37698000,,,4
H3,2010,2010,2010,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,2852,"Compounds, inorganic or organic, of mercury, excluding amalgams.",1,No Quantity,,,,,,,69000,,,0
H3,2010,2010,2010,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,2853,"Other inorganic compounds (including distilled or conductivity water and water of similar purity); liquid air (whether or not rare gases have been removed); compressed air; amalgams, other than amalgams of precious metals.",1,No Quantity,,,,,,,3341000,,,0
